slot_id,provider_id,clinic_id,specialty,slot_start_ts,slot_end_ts,modality,visit_type,slot_status,base_priority_score
SL00925,PR007,CL001,dermatology,2026-04-30T15:00:00,2026-04-30T15:30:00,in_person,new_issue,open,0.61
SL00926,PR007,CL001,dermatology,2026-04-30T15:30:00,2026-04-30T16:00:00,in_person,existing_concern,open,0.47
SL00927,PR007,CL001,dermatology,2026-04-30T16:00:00,2026-04-30T16:30:00,in_person,follow_up,blocked,0.46
SL00928,PR007,CL001,dermatology,2026-04-30T16:30:00,2026-04-30T17:00:00,in_person,existing_concern,held,0.8
SL00929,PR007,CL001,dermatology,2026-05-01T08:00:00,2026-05-01T08:30:00,in_person,new_issue,open,0.56
SL00930,PR007,CL001,dermatology,2026-05-01T08:30:00,2026-05-01T09:00:00,in_person,follow_up,open,0.8
SL00931,PR007,CL001,dermatology,2026-05-01T09:00:00,2026-05-01T09:30:00,in_person,existing_concern,open,0.93
SL00932,PR007,CL001,dermatology,2026-05-01T09:30:00,2026-05-01T10:00:00,in_person,existing_concern,open,0.54
SL00933,PR007,CL001,dermatology,2026-05-01T10:00:00,2026-05-01T10:30:00,in_person,existing_concern,open,0.94
SL00934,PR007,CL001,dermatology,2026-05-01T10:30:00,2026-05-01T11:00:00,in_person,existing_concern,open,0.5
SL00935,PR007,CL001,dermatology,2026-05-01T11:00:00,2026-05-01T11:30:00,in_person,existing_concern,open,0.63
SL00936,PR007,CL001,dermatology,2026-05-01T11:30:00,2026-05-01T12:00:00,in_person,new_issue,open,0.41
SL00937,PR007,CL001,dermatology,2026-05-01T13:00:00,2026-05-01T13:30:00,in_person,existing_concern,open,0.42
SL00938,PR007,CL001,dermatology,2026-05-01T13:30:00,2026-05-01T14:00:00,in_person,new_issue,open,0.85
SL00939,PR007,CL001,dermatology,2026-05-01T14:00:00,2026-05-01T14:30:00,in_person,follow_up,open,0.74
SL00940,PR007,CL001,dermatology,2026-05-01T14:30:00,2026-05-01T15:00:00,in_person,follow_up,open,0.92
SL00941,PR007,CL001,dermatology,2026-05-01T15:00:00,2026-05-01T15:30:00,in_person,existing_concern,open,0.75
SL00942,PR007,CL001,dermatology,2026-05-01T15:30:00,2026-05-01T16:00:00,in_person,existing_concern,open,0.94
SL00943,PR007,CL001,dermatology,2026-05-01T16:00:00,2026-05-01T16:30:00,in_person,new_issue,open,0.54
SL00944,PR007,CL001,dermatology,2026-05-01T16:30:00,2026-05-01T17:00:00,in_person,follow_up,open,0.57
SL00945,PR007,CL001,dermatology,2026-05-04T08:00:00,2026-05-04T08:30:00,in_person,existing_concern,open,0.59
SL00946,PR007,CL001,dermatology,2026-05-04T08:30:00,2026-05-04T09:00:00,in_person,follow_up,open,0.48
SL00947,PR007,CL001,dermatology,2026-05-04T09:00:00,2026-05-04T09:30:00,in_person,existing_concern,blocked,0.92
SL00948,PR007,CL001,dermatology,2026-05-04T09:30:00,2026-05-04T10:00:00,in_person,follow_up,open,0.88
SL00949,PR007,CL001,dermatology,2026-05-04T10:00:00,2026-05-04T10:30:00,in_person,existing_concern,open,0.54
SL00950,PR007,CL001,dermatology,2026-05-04T10:30:00,2026-05-04T11:00:00,in_person,new_issue,open,0.41
SL00951,PR007,CL001,dermatology,2026-05-04T11:00:00,2026-05-04T11:30:00,in_person,new_issue,open,0.74
SL00952,PR007,CL001,dermatology,2026-05-04T11:30:00,2026-05-04T12:00:00,in_person,existing_concern,open,0.87
SL00953,PR007,CL001,dermatology,2026-05-04T13:00:00,2026-05-04T13:30:00,in_person,follow_up,open,0.92
SL00954,PR007,CL001,dermatology,2026-05-04T13:30:00,2026-05-04T14:00:00,in_person,existing_concern,open,0.89
SL00955,PR007,CL001,dermatology,2026-05-04T14:00:00,2026-05-04T14:30:00,in_person,follow_up,held,0.8
SL00956,PR007,CL001,dermatology,2026-05-04T14:30:00,2026-05-04T15:00:00,in_person,existing_concern,open,0.72
SL00957,PR007,CL001,dermatology,2026-05-04T15:00:00,2026-05-04T15:30:00,in_person,existing_concern,open,0.86
SL00958,PR007,CL001,dermatology,2026-05-04T15:30:00,2026-05-04T16:00:00,in_person,follow_up,open,0.41
SL00959,PR007,CL001,dermatology,2026-05-04T16:00:00,2026-05-04T16:30:00,in_person,new_issue,open,0.7
SL00960,PR007,CL001,dermatology,2026-05-04T16:30:00,2026-05-04T17:00:00,in_person,existing_concern,held,0.42
SL00961,PR007,CL001,dermatology,2026-05-05T08:00:00,2026-05-05T08:30:00,in_person,new_issue,open,0.64
SL00962,PR007,CL001,dermatology,2026-05-05T08:30:00,2026-05-05T09:00:00,in_person,new_issue,open,0.85
SL00963,PR007,CL001,dermatology,2026-05-05T09:00:00,2026-05-05T09:30:00,in_person,new_issue,open,0.81
SL00964,PR007,CL001,dermatology,2026-05-05T09:30:00,2026-05-05T10:00:00,in_person,new_issue,open,0.92
SL00965,PR007,CL001,dermatology,2026-05-05T10:00:00,2026-05-05T10:30:00,in_person,new_issue,open,0.79
SL00966,PR007,CL001,dermatology,2026-05-05T10:30:00,2026-05-05T11:00:00,in_person,new_issue,open,0.95
SL00967,PR007,CL001,dermatology,2026-05-05T11:00:00,2026-05-05T11:30:00,in_person,follow_up,open,0.68
SL00968,PR007,CL001,dermatology,2026-05-05T11:30:00,2026-05-05T12:00:00,in_person,existing_concern,blocked,0.95
SL00969,PR007,CL001,dermatology,2026-05-05T13:00:00,2026-05-05T13:30:00,in_person,new_issue,open,0.76
SL00970,PR007,CL001,dermatology,2026-05-05T13:30:00,2026-05-05T14:00:00,in_person,existing_concern,open,0.91
SL00971,PR007,CL001,dermatology,2026-05-05T14:00:00,2026-05-05T14:30:00,in_person,existing_concern,open,0.68
SL00972,PR007,CL001,dermatology,2026-05-05T14:30:00,2026-05-05T15:00:00,in_person,existing_concern,open,0.48
SL00973,PR007,CL001,dermatology,2026-05-05T15:00:00,2026-05-05T15:30:00,in_person,new_issue,open,0.64
SL00974,PR007,CL001,dermatology,2026-05-05T15:30:00,2026-05-05T16:00:00,in_person,follow_up,open,0.78
SL00975,PR007,CL001,dermatology,2026-05-05T16:00:00,2026-05-05T16:30:00,in_person,new_issue,open,0.68
SL00976,PR007,CL001,dermatology,2026-05-05T16:30:00,2026-05-05T17:00:00,in_person,new_issue,open,0.4
SL00977,PR008,CL002,behavioral_health,2026-04-22T08:00:00,2026-04-22T08:25:00,in_person,existing_concern,open,0.7
SL00978,PR008,CL002,behavioral_health,2026-04-22T08:30:00,2026-04-22T08:55:00,in_person,existing_concern,open,0.53
SL00979,PR008,CL002,behavioral_health,2026-04-22T09:00:00,2026-04-22T09:25:00,in_person,new_issue,blocked,0.8
SL00980,PR008,CL002,behavioral_health,2026-04-22T09:30:00,2026-04-22T09:55:00,in_person,existing_concern,open,0.73
SL00981,PR008,CL002,behavioral_health,2026-04-22T10:00:00,2026-04-22T10:25:00,in_person,follow_up,open,0.63
SL00982,PR008,CL002,behavioral_health,2026-04-22T10:30:00,2026-04-22T10:55:00,in_person,follow_up,held,0.64
SL00983,PR008,CL002,behavioral_health,2026-04-22T11:00:00,2026-04-22T11:25:00,in_person,new_issue,held,0.71
SL00984,PR008,CL002,behavioral_health,2026-04-22T11:30:00,2026-04-22T11:55:00,in_person,new_issue,open,0.49
SL00985,PR008,CL002,behavioral_health,2026-04-22T13:00:00,2026-04-22T13:25:00,in_person,existing_concern,open,0.82
SL00986,PR008,CL002,behavioral_health,2026-04-22T13:30:00,2026-04-22T13:55:00,in_person,new_issue,open,0.88
SL00987,PR008,CL002,behavioral_health,2026-04-22T14:00:00,2026-04-22T14:25:00,in_person,existing_concern,open,0.57
SL00988,PR008,CL002,behavioral_health,2026-04-22T14:30:00,2026-04-22T14:55:00,in_person,follow_up,open,0.51
SL00989,PR008,CL002,behavioral_health,2026-04-22T15:00:00,2026-04-22T15:25:00,in_person,new_issue,open,0.5
SL00990,PR008,CL002,behavioral_health,2026-04-22T15:30:00,2026-04-22T15:55:00,in_person,follow_up,open,0.73
SL00991,PR008,CL002,behavioral_health,2026-04-22T16:00:00,2026-04-22T16:25:00,in_person,follow_up,open,0.51
SL00992,PR008,CL002,behavioral_health,2026-04-22T16:30:00,2026-04-22T16:55:00,in_person,existing_concern,open,0.44
SL00993,PR008,CL002,behavioral_health,2026-04-23T08:00:00,2026-04-23T08:25:00,in_person,follow_up,open,0.8
SL00994,PR008,CL002,behavioral_health,2026-04-23T08:30:00,2026-04-23T08:55:00,in_person,follow_up,open,0.86
SL00995,PR008,CL002,behavioral_health,2026-04-23T09:00:00,2026-04-23T09:25:00,in_person,follow_up,open,0.71
SL00996,PR008,CL002,behavioral_health,2026-04-23T09:30:00,2026-04-23T09:55:00,in_person,new_issue,open,0.8
SL00997,PR008,CL002,behavioral_health,2026-04-23T10:00:00,2026-04-23T10:25:00,in_person,existing_concern,open,0.91
SL00998,PR008,CL002,behavioral_health,2026-04-23T10:30:00,2026-04-23T10:55:00,in_person,follow_up,open,0.49
SL00999,PR008,CL002,behavioral_health,2026-04-23T11:00:00,2026-04-23T11:25:00,in_person,existing_concern,open,0.6
SL01000,PR008,CL002,behavioral_health,2026-04-23T11:30:00,2026-04-23T11:55:00,in_person,follow_up,open,0.77
SL01001,PR008,CL002,behavioral_health,2026-04-23T13:00:00,2026-04-23T13:25:00,in_person,new_issue,open,0.62
SL01002,PR008,CL002,behavioral_health,2026-04-23T13:30:00,2026-04-23T13:55:00,in_person,follow_up,open,0.89
SL01003,PR008,CL002,behavioral_health,2026-04-23T14:00:00,2026-04-23T14:25:00,in_person,existing_concern,open,0.66
SL01004,PR008,CL002,behavioral_health,2026-04-23T14:30:00,2026-04-23T14:55:00,in_person,follow_up,open,0.89
SL01005,PR008,CL002,behavioral_health,2026-04-23T15:00:00,2026-04-23T15:25:00,in_person,existing_concern,open,0.91
SL01006,PR008,CL002,behavioral_health,2026-04-23T15:30:00,2026-04-23T15:55:00,in_person,new_issue,open,0.61
SL01007,PR008,CL002,behavioral_health,2026-04-23T16:00:00,2026-04-23T16:25:00,in_person,new_issue,open,0.61
SL01008,PR008,CL002,behavioral_health,2026-04-23T16:30:00,2026-04-23T16:55:00,in_person,existing_concern,open,0.55
SL01009,PR008,CL002,behavioral_health,2026-04-24T08:00:00,2026-04-24T08:25:00,in_person,new_issue,held,0.61
SL01010,PR008,CL002,behavioral_health,2026-04-24T08:30:00,2026-04-24T08:55:00,in_person,new_issue,open,0.81
SL01011,PR008,CL002,behavioral_health,2026-04-24T09:00:00,2026-04-24T09:25:00,in_person,new_issue,open,0.52
SL01012,PR008,CL002,behavioral_health,2026-04-24T09:30:00,2026-04-24T09:55:00,in_person,follow_up,open,0.93
SL01013,PR008,CL002,behavioral_health,2026-04-24T10:00:00,2026-04-24T10:25:00,in_person,new_issue,open,0.91
SL01014,PR008,CL002,behavioral_health,2026-04-24T10:30:00,2026-04-24T10:55:00,in_person,new_issue,open,0.51
SL01015,PR008,CL002,behavioral_health,2026-04-24T11:00:00,2026-04-24T11:25:00,in_person,existing_concern,open,0.45
SL01016,PR008,CL002,behavioral_health,2026-04-24T11:30:00,2026-04-24T11:55:00,in_person,existing_concern,open,0.57
SL01017,PR008,CL002,behavioral_health,2026-04-24T13:00:00,2026-04-24T13:25:00,in_person,new_issue,open,0.42
SL01018,PR008,CL002,behavioral_health,2026-04-24T13:30:00,2026-04-24T13:55:00,in_person,existing_concern,open,0.49
SL01019,PR008,CL002,behavioral_health,2026-04-24T14:00:00,2026-04-24T14:25:00,in_person,new_issue,open,0.51
SL01020,PR008,CL002,behavioral_health,2026-04-24T14:30:00,2026-04-24T14:55:00,in_person,existing_concern,held,0.51
SL01021,PR008,CL002,behavioral_health,2026-04-24T15:00:00,2026-04-24T15:25:00,in_person,follow_up,open,0.62
SL01022,PR008,CL002,behavioral_health,2026-04-24T15:30:00,2026-04-24T15:55:00,in_person,new_issue,open,0.41
SL01023,PR008,CL002,behavioral_health,2026-04-24T16:00:00,2026-04-24T16:25:00,in_person,new_issue,open,0.48
SL01024,PR008,CL002,behavioral_health,2026-04-24T16:30:00,2026-04-24T16:55:00,in_person,existing_concern,open,0.43
SL01025,PR008,CL002,behavioral_health,2026-04-27T08:00:00,2026-04-27T08:25:00,in_person,follow_up,open,0.89
SL01026,PR008,CL002,behavioral_health,2026-04-27T08:30:00,2026-04-27T08:55:00,in_person,follow_up,open,0.41
SL01027,PR008,CL002,behavioral_health,2026-04-27T09:00:00,2026-04-27T09:25:00,in_person,existing_concern,open,0.92
SL01028,PR008,CL002,behavioral_health,2026-04-27T09:30:00,2026-04-27T09:55:00,in_person,existing_concern,open,0.67
SL01029,PR008,CL002,behavioral_health,2026-04-27T10:00:00,2026-04-27T10:25:00,in_person,new_issue,open,0.4
SL01030,PR008,CL002,behavioral_health,2026-04-27T10:30:00,2026-04-27T10:55:00,in_person,follow_up,open,0.77
SL01031,PR008,CL002,behavioral_health,2026-04-27T11:00:00,2026-04-27T11:25:00,in_person,existing_concern,open,0.58
SL01032,PR008,CL002,behavioral_health,2026-04-27T11:30:00,2026-04-27T11:55:00,in_person,existing_concern,held,0.74
SL01033,PR008,CL002,behavioral_health,2026-04-27T13:00:00,2026-04-27T13:25:00,in_person,follow_up,open,0.95
SL01034,PR008,CL002,behavioral_health,2026-04-27T13:30:00,2026-04-27T13:55:00,in_person,existing_concern,open,0.85
SL01035,PR008,CL002,behavioral_health,2026-04-27T14:00:00,2026-04-27T14:25:00,in_person,follow_up,open,0.71
SL01036,PR008,CL002,behavioral_health,2026-04-27T14:30:00,2026-04-27T14:55:00,in_person,new_issue,open,0.7
SL01037,PR008,CL002,behavioral_health,2026-04-27T15:00:00,2026-04-27T15:25:00,in_person,new_issue,open,0.86
SL01038,PR008,CL002,behavioral_health,2026-04-27T15:30:00,2026-04-27T15:55:00,in_person,new_issue,open,0.45
SL01039,PR008,CL002,behavioral_health,2026-04-27T16:00:00,2026-04-27T16:25:00,in_person,follow_up,open,0.64
SL01040,PR008,CL002,behavioral_health,2026-04-27T16:30:00,2026-04-27T16:55:00,in_person,new_issue,open,0.47
SL01041,PR008,CL002,behavioral_health,2026-04-28T08:00:00,2026-04-28T08:25:00,in_person,existing_concern,open,0.64
SL01042,PR008,CL002,behavioral_health,2026-04-28T08:30:00,2026-04-28T08:55:00,in_person,new_issue,open,0.76
SL01043,PR008,CL002,behavioral_health,2026-04-28T09:00:00,2026-04-28T09:25:00,in_person,new_issue,open,0.8
SL01044,PR008,CL002,behavioral_health,2026-04-28T09:30:00,2026-04-28T09:55:00,in_person,new_issue,open,0.55
SL01045,PR008,CL002,behavioral_health,2026-04-28T10:00:00,2026-04-28T10:25:00,in_person,new_issue,held,0.92
SL01046,PR008,CL002,behavioral_health,2026-04-28T10:30:00,2026-04-28T10:55:00,in_person,existing_concern,open,0.76
SL01047,PR008,CL002,behavioral_health,2026-04-28T11:00:00,2026-04-28T11:25:00,in_person,follow_up,open,0.57
SL01048,PR008,CL002,behavioral_health,2026-04-28T11:30:00,2026-04-28T11:55:00,in_person,new_issue,open,0.86
SL01049,PR008,CL002,behavioral_health,2026-04-28T13:00:00,2026-04-28T13:25:00,in_person,new_issue,open,0.88
SL01050,PR008,CL002,behavioral_health,2026-04-28T13:30:00,2026-04-28T13:55:00,in_person,follow_up,open,0.61
SL01051,PR008,CL002,behavioral_health,2026-04-28T14:00:00,2026-04-28T14:25:00,in_person,follow_up,open,0.42
SL01052,PR008,CL002,behavioral_health,2026-04-28T14:30:00,2026-04-28T14:55:00,in_person,new_issue,open,0.87
SL01053,PR008,CL002,behavioral_health,2026-04-28T15:00:00,2026-04-28T15:25:00,in_person,new_issue,open,0.66
SL01054,PR008,CL002,behavioral_health,2026-04-28T15:30:00,2026-04-28T15:55:00,in_person,existing_concern,open,0.86
SL01055,PR008,CL002,behavioral_health,2026-04-28T16:00:00,2026-04-28T16:25:00,in_person,new_issue,open,0.82
SL01056,PR008,CL002,behavioral_health,2026-04-28T16:30:00,2026-04-28T16:55:00,in_person,existing_concern,open,0.49
SL01057,PR008,CL002,behavioral_health,2026-04-29T08:00:00,2026-04-29T08:25:00,in_person,follow_up,open,0.52
SL01058,PR008,CL002,behavioral_health,2026-04-29T08:30:00,2026-04-29T08:55:00,in_person,new_issue,open,0.9
SL01059,PR008,CL002,behavioral_health,2026-04-29T09:00:00,2026-04-29T09:25:00,in_person,new_issue,open,0.69
SL01060,PR008,CL002,behavioral_health,2026-04-29T09:30:00,2026-04-29T09:55:00,in_person,new_issue,open,0.9
SL01061,PR008,CL002,behavioral_health,2026-04-29T10:00:00,2026-04-29T10:25:00,in_person,existing_concern,open,0.61
SL01062,PR008,CL002,behavioral_health,2026-04-29T10:30:00,2026-04-29T10:55:00,in_person,follow_up,open,0.93
SL01063,PR008,CL002,behavioral_health,2026-04-29T11:00:00,2026-04-29T11:25:00,in_person,new_issue,open,0.47
SL01064,PR008,CL002,behavioral_health,2026-04-29T11:30:00,2026-04-29T11:55:00,in_person,follow_up,held,0.9
SL01065,PR008,CL002,behavioral_health,2026-04-29T13:00:00,2026-04-29T13:25:00,in_person,follow_up,open,0.55
SL01066,PR008,CL002,behavioral_health,2026-04-29T13:30:00,2026-04-29T13:55:00,in_person,new_issue,open,0.82
SL01067,PR008,CL002,behavioral_health,2026-04-29T14:00:00,2026-04-29T14:25:00,in_person,new_issue,open,0.45
SL01068,PR008,CL002,behavioral_health,2026-04-29T14:30:00,2026-04-29T14:55:00,in_person,new_issue,blocked,0.48
SL01069,PR008,CL002,behavioral_health,2026-04-29T15:00:00,2026-04-29T15:25:00,in_person,follow_up,open,0.7
SL01070,PR008,CL002,behavioral_health,2026-04-29T15:30:00,2026-04-29T15:55:00,in_person,new_issue,open,0.65
SL01071,PR008,CL002,behavioral_health,2026-04-29T16:00:00,2026-04-29T16:25:00,in_person,follow_up,open,0.71
SL01072,PR008,CL002,behavioral_health,2026-04-29T16:30:00,2026-04-29T16:55:00,in_person,follow_up,held,0.75
SL01073,PR008,CL002,behavioral_health,2026-04-30T08:00:00,2026-04-30T08:25:00,in_person,follow_up,open,0.5
SL01074,PR008,CL002,behavioral_health,2026-04-30T08:30:00,2026-04-30T08:55:00,in_person,existing_concern,open,0.94
SL01075,PR008,CL002,behavioral_health,2026-04-30T09:00:00,2026-04-30T09:25:00,in_person,follow_up,open,0.7
SL01076,PR008,CL002,behavioral_health,2026-04-30T09:30:00,2026-04-30T09:55:00,in_person,existing_concern,open,0.46
SL01077,PR008,CL002,behavioral_health,2026-04-30T10:00:00,2026-04-30T10:25:00,in_person,existing_concern,open,0.56
SL01078,PR008,CL002,behavioral_health,2026-04-30T10:30:00,2026-04-30T10:55:00,in_person,new_issue,open,0.79
SL01079,PR008,CL002,behavioral_health,2026-04-30T11:00:00,2026-04-30T11:25:00,in_person,follow_up,open,0.63
SL01080,PR008,CL002,behavioral_health,2026-04-30T11:30:00,2026-04-30T11:55:00,in_person,follow_up,held,0.78
SL01081,PR008,CL002,behavioral_health,2026-04-30T13:00:00,2026-04-30T13:25:00,in_person,follow_up,held,0.72
SL01082,PR008,CL002,behavioral_health,2026-04-30T13:30:00,2026-04-30T13:55:00,in_person,new_issue,open,0.94
SL01083,PR008,CL002,behavioral_health,2026-04-30T14:00:00,2026-04-30T14:25:00,in_person,new_issue,open,0.47
SL01084,PR008,CL002,behavioral_health,2026-04-30T14:30:00,2026-04-30T14:55:00,in_person,existing_concern,blocked,0.62
SL01085,PR008,CL002,behavioral_health,2026-04-30T15:00:00,2026-04-30T15:25:00,in_person,new_issue,open,0.78
SL01086,PR008,CL002,behavioral_health,2026-04-30T15:30:00,2026-04-30T15:55:00,in_person,new_issue,open,0.89
SL01087,PR008,CL002,behavioral_health,2026-04-30T16:00:00,2026-04-30T16:25:00,in_person,follow_up,open,0.76
SL01088,PR008,CL002,behavioral_health,2026-04-30T16:30:00,2026-04-30T16:55:00,in_person,new_issue,blocked,0.74
SL01089,PR008,CL002,behavioral_health,2026-05-01T08:00:00,2026-05-01T08:25:00,in_person,follow_up,open,0.7
SL01090,PR008,CL002,behavioral_health,2026-05-01T08:30:00,2026-05-01T08:55:00,in_person,follow_up,open,0.48
SL01091,PR008,CL002,behavioral_health,2026-05-01T09:00:00,2026-05-01T09:25:00,in_person,new_issue,open,0.72
SL01092,PR008,CL002,behavioral_health,2026-05-01T09:30:00,2026-05-01T09:55:00,in_person,new_issue,open,0.71
SL01093,PR008,CL002,behavioral_health,2026-05-01T10:00:00,2026-05-01T10:25:00,in_person,existing_concern,open,0.65
SL01094,PR008,CL002,behavioral_health,2026-05-01T10:30:00,2026-05-01T10:55:00,in_person,existing_concern,open,0.63
SL01095,PR008,CL002,behavioral_health,2026-05-01T11:00:00,2026-05-01T11:25:00,in_person,new_issue,open,0.85
SL01096,PR008,CL002,behavioral_health,2026-05-01T11:30:00,2026-05-01T11:55:00,in_person,new_issue,open,0.72
SL01097,PR008,CL002,behavioral_health,2026-05-01T13:00:00,2026-05-01T13:25:00,in_person,follow_up,open,0.42
SL01098,PR008,CL002,behavioral_health,2026-05-01T13:30:00,2026-05-01T13:55:00,in_person,follow_up,blocked,0.53
SL01099,PR008,CL002,behavioral_health,2026-05-01T14:00:00,2026-05-01T14:25:00,in_person,existing_concern,held,0.51
SL01100,PR008,CL002,behavioral_health,2026-05-01T14:30:00,2026-05-01T14:55:00,in_person,new_issue,open,0.81
SL01101,PR008,CL002,behavioral_health,2026-05-01T15:00:00,2026-05-01T15:25:00,in_person,existing_concern,open,0.81
SL01102,PR008,CL002,behavioral_health,2026-05-01T15:30:00,2026-05-01T15:55:00,in_person,existing_concern,open,0.65
SL01103,PR008,CL002,behavioral_health,2026-05-01T16:00:00,2026-05-01T16:25:00,in_person,new_issue,open,0.58
SL01104,PR008,CL002,behavioral_health,2026-05-01T16:30:00,2026-05-01T16:55:00,in_person,existing_concern,open,0.91
SL01105,PR008,CL002,behavioral_health,2026-05-04T08:00:00,2026-05-04T08:25:00,in_person,new_issue,blocked,0.8
SL01106,PR008,CL002,behavioral_health,2026-05-04T08:30:00,2026-05-04T08:55:00,in_person,existing_concern,open,0.56
SL01107,PR008,CL002,behavioral_health,2026-05-04T09:00:00,2026-05-04T09:25:00,in_person,follow_up,open,0.69
SL01108,PR008,CL002,behavioral_health,2026-05-04T09:30:00,2026-05-04T09:55:00,in_person,existing_concern,open,0.53
SL01109,PR008,CL002,behavioral_health,2026-05-04T10:00:00,2026-05-04T10:25:00,in_person,follow_up,open,0.65
SL01110,PR008,CL002,behavioral_health,2026-05-04T10:30:00,2026-05-04T10:55:00,in_person,follow_up,open,0.52
SL01111,PR008,CL002,behavioral_health,2026-05-04T11:00:00,2026-05-04T11:25:00,in_person,new_issue,open,0.45
SL01112,PR008,CL002,behavioral_health,2026-05-04T11:30:00,2026-05-04T11:55:00,in_person,follow_up,open,0.55
SL01113,PR008,CL002,behavioral_health,2026-05-04T13:00:00,2026-05-04T13:25:00,in_person,new_issue,open,0.63
SL01114,PR008,CL002,behavioral_health,2026-05-04T13:30:00,2026-05-04T13:55:00,in_person,new_issue,open,0.44
SL01115,PR008,CL002,behavioral_health,2026-05-04T14:00:00,2026-05-04T14:25:00,in_person,follow_up,held,0.45
SL01116,PR008,CL002,behavioral_health,2026-05-04T14:30:00,2026-05-04T14:55:00,in_person,follow_up,open,0.77
SL01117,PR008,CL002,behavioral_health,2026-05-04T15:00:00,2026-05-04T15:25:00,in_person,existing_concern,open,0.56
SL01118,PR008,CL002,behavioral_health,2026-05-04T15:30:00,2026-05-04T15:55:00,in_person,new_issue,open,0.67
SL01119,PR008,CL002,behavioral_health,2026-05-04T16:00:00,2026-05-04T16:25:00,in_person,existing_concern,open,0.78
SL01120,PR008,CL002,behavioral_health,2026-05-04T16:30:00,2026-05-04T16:55:00,in_person,existing_concern,open,0.44
SL01121,PR008,CL002,behavioral_health,2026-05-05T08:00:00,2026-05-05T08:25:00,in_person,new_issue,open,0.92
SL01122,PR008,CL002,behavioral_health,2026-05-05T08:30:00,2026-05-05T08:55:00,in_person,follow_up,open,0.86
SL01123,PR008,CL002,behavioral_health,2026-05-05T09:00:00,2026-05-05T09:25:00,in_person,existing_concern,open,0.49
SL01124,PR008,CL002,behavioral_health,2026-05-05T09:30:00,2026-05-05T09:55:00,in_person,follow_up,open,0.47
SL01125,PR008,CL002,behavioral_health,2026-05-05T10:00:00,2026-05-05T10:25:00,in_person,new_issue,open,0.49
SL01126,PR008,CL002,behavioral_health,2026-05-05T10:30:00,2026-05-05T10:55:00,in_person,existing_concern,open,0.84
SL01127,PR008,CL002,behavioral_health,2026-05-05T11:00:00,2026-05-05T11:25:00,in_person,existing_concern,open,0.48
SL01128,PR008,CL002,behavioral_health,2026-05-05T11:30:00,2026-05-05T11:55:00,in_person,new_issue,open,0.95
SL01129,PR008,CL002,behavioral_health,2026-05-05T13:00:00,2026-05-05T13:25:00,in_person,existing_concern,open,0.88
SL01130,PR008,CL002,behavioral_health,2026-05-05T13:30:00,2026-05-05T13:55:00,in_person,existing_concern,open,0.86
SL01131,PR008,CL002,behavioral_health,2026-05-05T14:00:00,2026-05-05T14:25:00,in_person,follow_up,open,0.67
SL01132,PR008,CL002,behavioral_health,2026-05-05T14:30:00,2026-05-05T14:55:00,in_person,new_issue,open,0.68
SL01133,PR008,CL002,behavioral_health,2026-05-05T15:00:00,2026-05-05T15:25:00,in_person,existing_concern,open,0.68
SL01134,PR008,CL002,behavioral_health,2026-05-05T15:30:00,2026-05-05T15:55:00,in_person,follow_up,open,0.73
SL01135,PR008,CL002,behavioral_health,2026-05-05T16:00:00,2026-05-05T16:25:00,in_person,existing_concern,open,0.47
SL01136,PR008,CL002,behavioral_health,2026-05-05T16:30:00,2026-05-05T16:55:00,in_person,follow_up,open,0.54
